id,timestamp,asset_id,worth
1525,2026-04-18 16:17:20,11,120.0
1526,2026-04-18 16:17:20,12,35.0
1527,2026-04-18 16:17:20,13,65.0
1528,2026-04-18 16:17:20,14,85.0
1529,2026-04-18 16:17:20,15,35.0
1530,2026-04-18 16:17:20,16,40.0
1531,2026-04-18 16:17:20,17,70.0
1532,2026-04-18 16:17:20,18,40.0
1533,2026-04-18 16:17:20,19,50.0
1534,2026-04-18 16:17:20,20,25.0
1535,2026-04-18 16:17:20,21,60.0
1536,2026-04-18 16:17:20,50,50.0
1537,2026-04-18 16:17:50,11,120.0
1538,2026-04-18 16:17:50,12,35.0
1539,2026-04-18 16:17:50,13,65.0
1540,2026-04-18 16:17:50,14,85.0
1541,2026-04-18 16:17:50,15,35.0
1542,2026-04-18 16:17:50,16,40.0
1543,2026-04-18 16:17:50,17,70.0
1544,2026-04-18 16:17:50,18,40.0
1545,2026-04-18 16:17:50,19,50.0
1546,2026-04-18 16:17:50,20,25.0
1547,2026-04-18 16:17:50,21,60.0
1548,2026-04-18 16:17:50,50,50.0
1549,2026-04-18 16:18:20,11,120.0
1550,2026-04-18 16:18:20,12,35.0
1551,2026-04-18 16:18:20,13,65.0
1552,2026-04-18 16:18:20,14,85.0
1553,2026-04-18 16:18:20,15,35.0
1554,2026-04-18 16:18:20,16,40.0
1555,2026-04-18 16:18:20,17,70.0
1556,2026-04-18 16:18:20,18,40.0
1557,2026-04-18 16:18:20,19,50.0
1558,2026-04-18 16:18:20,20,25.0
1559,2026-04-18 16:18:20,21,60.0
1560,2026-04-18 16:18:20,50,50.0
1561,2026-04-18 16:18:50,11,120.0
1562,2026-04-18 16:18:50,12,35.0
1563,2026-04-18 16:18:50,13,65.0
1564,2026-04-18 16:18:50,14,85.0
1565,2026-04-18 16:18:50,15,35.0
1566,2026-04-18 16:18:50,16,40.0
1567,2026-04-18 16:18:50,17,70.0
1568,2026-04-18 16:18:50,18,40.0
1569,2026-04-18 16:18:50,19,50.0
1570,2026-04-18 16:18:50,20,25.0
1571,2026-04-18 16:18:50,21,60.0
1572,2026-04-18 16:18:50,50,50.0
1573,2026-04-18 16:19:20,11,120.0
1574,2026-04-18 16:19:20,12,35.0
1575,2026-04-18 16:19:20,13,65.0
1576,2026-04-18 16:19:20,14,85.0
1577,2026-04-18 16:19:20,15,35.0
1578,2026-04-18 16:19:20,16,40.0
1579,2026-04-18 16:19:20,17,70.0
1580,2026-04-18 16:19:20,18,40.0
1581,2026-04-18 16:19:20,19,50.0
1582,2026-04-18 16:19:20,20,25.0
1583,2026-04-18 16:19:20,21,60.0
1584,2026-04-18 16:19:20,50,50.0
1585,2026-04-18 16:19:50,11,120.0
1586,2026-04-18 16:19:50,12,35.0
1587,2026-04-18 16:19:50,13,65.0
1588,2026-04-18 16:19:50,14,85.0
1589,2026-04-18 16:19:50,15,35.0
1590,2026-04-18 16:19:50,16,40.0
1591,2026-04-18 16:19:50,17,70.0
1592,2026-04-18 16:19:50,18,40.0
1593,2026-04-18 16:19:50,19,50.0
1594,2026-04-18 16:19:50,20,25.0
1595,2026-04-18 16:19:50,21,60.0
1596,2026-04-18 16:19:50,50,50.0
1597,2026-04-18 16:20:20,11,120.0
1598,2026-04-18 16:20:20,12,35.0
1599,2026-04-18 16:20:20,13,65.0
1600,2026-04-18 16:20:20,14,85.0
1601,2026-04-18 16:20:20,15,35.0
1602,2026-04-18 16:20:20,16,40.0
1603,2026-04-18 16:20:20,17,70.0
1604,2026-04-18 16:20:20,18,40.0
1605,2026-04-18 16:20:20,19,50.0
1606,2026-04-18 16:20:20,20,25.0
1607,2026-04-18 16:20:20,21,60.0
1608,2026-04-18 16:20:20,50,50.0
1609,2026-04-18 16:20:50,11,120.0
1610,2026-04-18 16:20:50,12,35.0
1611,2026-04-18 16:20:50,13,65.0
1612,2026-04-18 16:20:50,14,85.0
1613,2026-04-18 16:20:50,15,35.0
1614,2026-04-18 16:20:50,16,40.0
1615,2026-04-18 16:20:50,17,70.0
1616,2026-04-18 16:20:50,18,40.0
1617,2026-04-18 16:20:50,19,50.0
1618,2026-04-18 16:20:50,20,25.0
1619,2026-04-18 16:20:50,21,60.0
1620,2026-04-18 16:20:50,50,50.0
1621,2026-04-18 16:21:20,11,120.0
1622,2026-04-18 16:21:20,12,35.0
1623,2026-04-18 16:21:20,13,65.0
1624,2026-04-18 16:21:20,14,85.0
1625,2026-04-18 16:21:20,15,35.0
1626,2026-04-18 16:21:20,16,40.0
1627,2026-04-18 16:21:20,17,70.0
1628,2026-04-18 16:21:20,18,40.0
1629,2026-04-18 16:21:20,19,50.0
1630,2026-04-18 16:21:20,20,25.0
1631,2026-04-18 16:21:20,21,60.0
1632,2026-04-18 16:21:20,50,50.0
1633,2026-04-18 16:21:50,11,120.0
1634,2026-04-18 16:21:50,12,35.0
1635,2026-04-18 16:21:50,13,65.0
1636,2026-04-18 16:21:50,14,85.0
1637,2026-04-18 16:21:50,15,35.0
1638,2026-04-18 16:21:50,16,40.0
1639,2026-04-18 16:21:50,17,70.0
1640,2026-04-18 16:21:50,18,40.0
1641,2026-04-18 16:21:50,19,50.0
1642,2026-04-18 16:21:50,20,25.0
1643,2026-04-18 16:21:50,21,60.0
1644,2026-04-18 16:21:50,50,50.0
1645,2026-04-18 16:22:20,11,120.0
1646,2026-04-18 16:22:20,12,35.0
1647,2026-04-18 16:22:20,13,65.0
1648,2026-04-18 16:22:20,14,85.0
1649,2026-04-18 16:22:20,15,35.0
1650,2026-04-18 16:22:20,16,40.0
1651,2026-04-18 16:22:20,17,70.0
1652,2026-04-18 16:22:20,18,40.0
1653,2026-04-18 16:22:20,19,50.0
1654,2026-04-18 16:22:20,20,25.0
1655,2026-04-18 16:22:20,21,60.0
1656,2026-04-18 16:22:20,50,50.0
1657,2026-04-18 16:22:50,11,120.0
1658,2026-04-18 16:22:50,12,35.0
1659,2026-04-18 16:22:50,13,65.0
1660,2026-04-18 16:22:50,14,85.0
1661,2026-04-18 16:22:50,15,35.0
1662,2026-04-18 16:22:50,16,40.0
1663,2026-04-18 16:22:50,17,70.0
1664,2026-04-18 16:22:50,18,40.0
1665,2026-04-18 16:22:50,19,50.0
1666,2026-04-18 16:22:50,20,25.0
1667,2026-04-18 16:22:50,21,60.0
1668,2026-04-18 16:22:50,50,50.0
1669,2026-04-18 16:23:20,11,120.0
1670,2026-04-18 16:23:20,12,35.0
1671,2026-04-18 16:23:20,13,65.0
1672,2026-04-18 16:23:21,14,85.0
1673,2026-04-18 16:23:21,15,35.0
1674,2026-04-18 16:23:21,16,40.0
1675,2026-04-18 16:23:21,17,70.0
1676,2026-04-18 16:23:21,18,40.0
1677,2026-04-18 16:23:21,19,50.0
1678,2026-04-18 16:23:21,20,25.0
1679,2026-04-18 16:23:21,21,60.0
1680,2026-04-18 16:23:21,50,50.0
1681,2026-04-18 16:23:51,11,120.0
1682,2026-04-18 16:23:51,12,35.0
1683,2026-04-18 16:23:51,13,65.0
1684,2026-04-18 16:23:51,14,85.0
1685,2026-04-18 16:23:51,15,35.0
1686,2026-04-18 16:23:51,16,40.0
1687,2026-04-18 16:23:51,17,70.0
1688,2026-04-18 16:23:51,18,40.0
1689,2026-04-18 16:23:51,19,50.0
1690,2026-04-18 16:23:51,20,25.0
1691,2026-04-18 16:23:51,21,60.0
1692,2026-04-18 16:23:51,50,50.0
1693,2026-04-18 16:24:21,11,120.0
1694,2026-04-18 16:24:21,12,35.0
1695,2026-04-18 16:24:21,13,65.0
1696,2026-04-18 16:24:21,14,85.0
1697,2026-04-18 16:24:21,15,35.0
1698,2026-04-18 16:24:21,16,40.0
1699,2026-04-18 16:24:21,17,70.0
1700,2026-04-18 16:24:21,18,40.0
1701,2026-04-18 16:24:21,19,50.0
1702,2026-04-18 16:24:21,20,25.0
1703,2026-04-18 16:24:21,21,60.0
1704,2026-04-18 16:24:21,50,50.0
1705,2026-04-18 16:24:51,11,120.0
1706,2026-04-18 16:24:51,12,35.0
1707,2026-04-18 16:24:51,13,65.0
1708,2026-04-18 16:24:51,14,85.0
1709,2026-04-18 16:24:51,15,35.0
1710,2026-04-18 16:24:51,16,40.0
1711,2026-04-18 16:24:51,17,70.0
1712,2026-04-18 16:24:51,18,40.0
1713,2026-04-18 16:24:51,19,50.0
1714,2026-04-18 16:24:51,20,25.0
1715,2026-04-18 16:24:51,21,60.0
1716,2026-04-18 16:24:51,50,50.0
1717,2026-04-18 16:25:21,11,120.0
1718,2026-04-18 16:25:21,12,35.0
1719,2026-04-18 16:25:21,13,65.0
1720,2026-04-18 16:25:21,14,85.0
1721,2026-04-18 16:25:21,15,35.0
1722,2026-04-18 16:25:21,16,40.0
1723,2026-04-18 16:25:21,17,70.0
1724,2026-04-18 16:25:21,18,40.0
1725,2026-04-18 16:25:21,19,50.0
1726,2026-04-18 16:25:21,20,25.0
1727,2026-04-18 16:25:21,21,60.0
1728,2026-04-18 16:25:21,50,50.0
1729,2026-04-18 16:25:51,11,120.0
1730,2026-04-18 16:25:51,12,35.0
1731,2026-04-18 16:25:51,13,65.0
1732,2026-04-18 16:25:51,14,85.0
1733,2026-04-18 16:25:51,15,35.0
1734,2026-04-18 16:25:51,16,40.0
1735,2026-04-18 16:25:51,17,70.0
1736,2026-04-18 16:25:51,18,40.0
1737,2026-04-18 16:25:51,19,50.0
1738,2026-04-18 16:25:51,20,25.0
1739,2026-04-18 16:25:51,21,60.0
1740,2026-04-18 16:25:51,50,50.0
1741,2026-04-18 16:26:21,11,120.0
1742,2026-04-18 16:26:21,12,35.0
1743,2026-04-18 16:26:21,13,65.0
1744,2026-04-18 16:26:21,14,85.0
1745,2026-04-18 16:26:21,15,35.0
1746,2026-04-18 16:26:21,16,40.0
1747,2026-04-18 16:26:21,17,70.0
1748,2026-04-18 16:26:21,18,40.0
1749,2026-04-18 16:26:21,19,50.0
1750,2026-04-18 16:26:21,20,25.0
1751,2026-04-18 16:26:21,21,60.0
1752,2026-04-18 16:26:21,50,50.0
1753,2026-04-18 16:26:51,11,120.0
1754,2026-04-18 16:26:51,12,35.0
1755,2026-04-18 16:26:51,13,65.0
1756,2026-04-18 16:26:51,14,85.0
1757,2026-04-18 16:26:51,15,35.0
1758,2026-04-18 16:26:51,16,40.0
1759,2026-04-18 16:26:51,17,70.0
1760,2026-04-18 16:26:51,18,40.0
1761,2026-04-18 16:26:51,19,50.0
1762,2026-04-18 16:26:51,20,25.0
1763,2026-04-18 16:26:51,21,60.0
1764,2026-04-18 16:26:51,50,50.0
1765,2026-04-18 16:27:21,11,120.0
1766,2026-04-18 16:27:21,12,35.0
1767,2026-04-18 16:27:21,13,65.0
1768,2026-04-18 16:27:21,14,85.0
1769,2026-04-18 16:27:21,15,35.0
1770,2026-04-18 16:27:21,16,40.0
1771,2026-04-18 16:27:21,17,70.0
1772,2026-04-18 16:27:21,18,40.0
1773,2026-04-18 16:27:21,19,50.0
1774,2026-04-18 16:27:21,20,25.0
1775,2026-04-18 16:27:21,21,60.0
1776,2026-04-18 16:27:21,50,50.0
1777,2026-04-18 16:27:51,11,120.0
1778,2026-04-18 16:27:51,12,35.0
1779,2026-04-18 16:27:51,13,65.0
1780,2026-04-18 16:27:51,14,85.0
1781,2026-04-18 16:27:51,15,35.0
1782,2026-04-18 16:27:51,16,40.0
1783,2026-04-18 16:27:51,17,70.0
1784,2026-04-18 16:27:51,18,40.0
1785,2026-04-18 16:27:51,19,50.0
1786,2026-04-18 16:27:51,20,25.0
1787,2026-04-18 16:27:51,21,60.0
1788,2026-04-18 16:27:51,50,50.0
1789,2026-04-18 16:28:21,11,120.0
1790,2026-04-18 16:28:21,12,35.0
1791,2026-04-18 16:28:21,13,65.0
1792,2026-04-18 16:28:21,14,85.0
1793,2026-04-18 16:28:21,15,35.0
1794,2026-04-18 16:28:21,16,40.0
1795,2026-04-18 16:28:21,17,70.0
1796,2026-04-18 16:28:21,18,40.0
1797,2026-04-18 16:28:21,19,50.0
1798,2026-04-18 16:28:21,20,25.0
1799,2026-04-18 16:28:21,21,60.0
1800,2026-04-18 16:28:21,50,50.0
1801,2026-04-18 16:28:51,11,120.0
1802,2026-04-18 16:28:51,12,35.0
1803,2026-04-18 16:28:51,13,65.0
1804,2026-04-18 16:28:51,14,85.0
1805,2026-04-18 16:28:51,15,35.0
1806,2026-04-18 16:28:51,16,40.0
1807,2026-04-18 16:28:51,17,70.0
1808,2026-04-18 16:28:51,18,40.0
1809,2026-04-18 16:28:51,19,50.0
1810,2026-04-18 16:28:51,20,25.0
1811,2026-04-18 16:28:51,21,60.0
1812,2026-04-18 16:28:51,50,50.0
1813,2026-04-18 16:29:21,11,120.0
1814,2026-04-18 16:29:21,12,35.0
1815,2026-04-18 16:29:21,13,65.0
1816,2026-04-18 16:29:21,14,85.0
1817,2026-04-18 16:29:21,15,35.0
1818,2026-04-18 16:29:21,16,40.0
1819,2026-04-18 16:29:21,17,70.0
1820,2026-04-18 16:29:21,18,40.0
1821,2026-04-18 16:29:21,19,50.0
1822,2026-04-18 16:29:21,20,25.0
1823,2026-04-18 16:29:21,21,60.0
1824,2026-04-18 16:29:21,50,50.0
1825,2026-04-18 16:29:51,11,120.0
1826,2026-04-18 16:29:51,12,35.0
1827,2026-04-18 16:29:51,13,65.0
1828,2026-04-18 16:29:51,14,85.0
1829,2026-04-18 16:29:51,15,35.0
1830,2026-04-18 16:29:51,16,40.0
1831,2026-04-18 16:29:51,17,70.0
1832,2026-04-18 16:29:51,18,40.0
1833,2026-04-18 16:29:51,19,50.0
1834,2026-04-18 16:29:51,20,25.0
1835,2026-04-18 16:29:51,21,60.0
1836,2026-04-18 16:29:51,50,50.0
1837,2026-04-18 16:29:51,51,75.0
1838,2026-04-18 16:30:21,11,120.0
1839,2026-04-18 16:30:21,12,35.0
1840,2026-04-18 16:30:21,13,65.0
1841,2026-04-18 16:30:21,14,85.0
1842,2026-04-18 16:30:21,15,35.0
1843,2026-04-18 16:30:21,16,40.0
1844,2026-04-18 16:30:21,17,70.0
1845,2026-04-18 16:30:21,18,40.0
1846,2026-04-18 16:30:21,19,50.0
1847,2026-04-18 16:30:21,20,25.0
1848,2026-04-18 16:30:21,21,60.0
1849,2026-04-18 16:30:21,50,50.0
1850,2026-04-18 16:30:21,51,75.0
1851,2026-04-18 16:30:51,11,120.0
1852,2026-04-18 16:30:51,12,35.0
1853,2026-04-18 16:30:51,13,65.0
1854,2026-04-18 16:30:51,14,85.0
1855,2026-04-18 16:30:51,15,35.0
1856,2026-04-18 16:30:51,16,40.0
1857,2026-04-18 16:30:51,17,70.0
1858,2026-04-18 16:30:51,18,40.0
1859,2026-04-18 16:30:51,19,50.0
1860,2026-04-18 16:30:51,20,25.0
1861,2026-04-18 16:30:51,21,60.0
1862,2026-04-18 16:30:51,50,50.0
1863,2026-04-18 16:30:51,51,75.11
1864,2026-04-18 16:31:21,11,120.0
1865,2026-04-18 16:31:21,12,35.0
1866,2026-04-18 16:31:21,13,65.0
1867,2026-04-18 16:31:21,14,85.0
1868,2026-04-18 16:31:21,15,35.0
1869,2026-04-18 16:31:22,16,40.0
1870,2026-04-18 16:31:22,17,70.0
1871,2026-04-18 16:31:22,18,40.0
1872,2026-04-18 16:31:22,19,50.0
1873,2026-04-18 16:31:22,20,25.0
1874,2026-04-18 16:31:22,21,60.0
1875,2026-04-18 16:31:22,50,50.0
1876,2026-04-18 16:31:22,51,75.03
1877,2026-04-18 16:31:52,11,120.0
1878,2026-04-18 16:31:52,12,35.0
1879,2026-04-18 16:31:52,13,65.0
1880,2026-04-18 16:31:52,14,85.0
1881,2026-04-18 16:31:52,15,35.0
1882,2026-04-18 16:31:52,16,40.0
1883,2026-04-18 16:31:52,17,70.0
1884,2026-04-18 16:31:52,18,40.0
1885,2026-04-18 16:31:52,19,50.0
1886,2026-04-18 16:31:52,20,25.0
1887,2026-04-18 16:31:52,21,60.0
1888,2026-04-18 16:31:52,50,50.0
1889,2026-04-18 16:31:52,51,75.41
1890,2026-04-18 16:31:52,52,75.0
1891,2026-04-18 16:32:22,11,120.0
1892,2026-04-18 16:32:22,12,35.0
1893,2026-04-18 16:32:22,13,65.0
1894,2026-04-18 16:32:22,14,85.0
1895,2026-04-18 16:32:22,15,35.0
1896,2026-04-18 16:32:22,16,40.0
1897,2026-04-18 16:32:22,17,70.0
1898,2026-04-18 16:32:22,18,40.0
1899,2026-04-18 16:32:22,19,50.0
1900,2026-04-18 16:32:22,20,25.0
1901,2026-04-18 16:32:22,21,60.0
1902,2026-04-18 16:32:22,50,50.0
1903,2026-04-18 16:32:22,51,75.82
1904,2026-04-18 16:32:22,52,75.0
1905,2026-04-18 16:32:52,11,120.0
1906,2026-04-18 16:32:52,12,35.0
1907,2026-04-18 16:32:52,13,65.0
1908,2026-04-18 16:32:52,14,85.0
1909,2026-04-18 16:32:52,15,35.0
1910,2026-04-18 16:32:52,16,40.0
1911,2026-04-18 16:32:52,17,70.0
1912,2026-04-18 16:32:52,18,40.0
1913,2026-04-18 16:32:52,19,50.0
1914,2026-04-18 16:32:52,20,25.0
1915,2026-04-18 16:32:52,21,60.0
1916,2026-04-18 16:32:52,50,50.0
1917,2026-04-18 16:32:52,51,76.12
1918,2026-04-18 16:32:52,52,75.0
1919,2026-04-18 16:32:52,53,75.0
1920,2026-04-18 16:33:22,11,120.0
1921,2026-04-18 16:33:22,12,35.0
1922,2026-04-18 16:33:22,13,65.0
1923,2026-04-18 16:33:22,14,85.0
1924,2026-04-18 16:33:22,15,35.0
1925,2026-04-18 16:33:22,16,40.0
1926,2026-04-18 16:33:22,17,70.0
1927,2026-04-18 16:33:22,18,40.0
1928,2026-04-18 16:33:22,19,50.0
1929,2026-04-18 16:33:22,20,25.0
1930,2026-04-18 16:33:22,21,60.0
1931,2026-04-18 16:33:22,50,50.0
1932,2026-04-18 16:33:22,51,75.85
1933,2026-04-18 16:33:22,52,75.07
1934,2026-04-18 16:33:22,53,75.07
1935,2026-04-18 16:33:52,11,120.0
1936,2026-04-18 16:33:52,12,35.0
1937,2026-04-18 16:33:52,13,65.0
1938,2026-04-18 16:33:52,14,85.0
1939,2026-04-18 16:33:52,15,35.0
1940,2026-04-18 16:33:52,16,40.0
1941,2026-04-18 16:33:52,17,70.0
1942,2026-04-18 16:33:52,18,40.0
1943,2026-04-18 16:33:52,19,50.0
1944,2026-04-18 16:33:52,20,25.0
1945,2026-04-18 16:33:52,21,60.0
1946,2026-04-18 16:33:52,50,50.0
1947,2026-04-18 16:33:52,51,75.58
1948,2026-04-18 16:33:52,52,75.22
1949,2026-04-18 16:33:52,53,75.0
1950,2026-04-18 16:34:22,11,120.0
1951,2026-04-18 16:34:22,12,35.0
1952,2026-04-18 16:34:22,13,65.0
1953,2026-04-18 16:34:22,14,85.0
1954,2026-04-18 16:34:22,15,35.0
1955,2026-04-18 16:34:22,16,40.0
1956,2026-04-18 16:34:22,17,70.0
1957,2026-04-18 16:34:22,18,40.0
1958,2026-04-18 16:34:22,19,50.0
1959,2026-04-18 16:34:22,20,25.0
1960,2026-04-18 16:34:22,21,60.0
1961,2026-04-18 16:34:22,50,50.0
1962,2026-04-18 16:34:22,51,76.03
1963,2026-04-18 16:34:22,52,75.18
1964,2026-04-18 16:34:22,53,75.37
1965,2026-04-18 16:34:22,54,75.0
1966,2026-04-18 16:34:22,55,75.0
1967,2026-04-18 16:34:52,11,120.0
1968,2026-04-18 16:34:52,12,35.0
1969,2026-04-18 16:34:52,13,65.0
1970,2026-04-18 16:34:52,14,85.0
1971,2026-04-18 16:34:52,15,35.0
1972,2026-04-18 16:34:52,16,40.0
1973,2026-04-18 16:34:52,17,70.0
1974,2026-04-18 16:34:52,18,40.0
1975,2026-04-18 16:34:52,19,50.0
1976,2026-04-18 16:34:52,20,25.0
1977,2026-04-18 16:34:52,21,60.0
1978,2026-04-18 16:34:52,50,50.0
1979,2026-04-18 16:34:52,51,76.14
1980,2026-04-18 16:34:52,52,75.63
1981,2026-04-18 16:34:52,53,75.82
1982,2026-04-18 16:34:52,54,75.19
1983,2026-04-18 16:34:52,55,75.0
1984,2026-04-18 16:35:22,11,120.0
1985,2026-04-18 16:35:22,12,35.0
1986,2026-04-18 16:35:22,13,65.0
1987,2026-04-18 16:35:22,14,85.0
1988,2026-04-18 16:35:22,15,35.0
1989,2026-04-18 16:35:22,16,40.0
1990,2026-04-18 16:35:22,17,70.0
1991,2026-04-18 16:35:22,18,40.0
1992,2026-04-18 16:35:22,19,50.0
1993,2026-04-18 16:35:22,20,25.0
1994,2026-04-18 16:35:22,21,60.0
1995,2026-04-18 16:35:22,50,50.0
1996,2026-04-18 16:35:22,51,75.95
1997,2026-04-18 16:35:22,52,75.93
1998,2026-04-18 16:35:22,53,75.82
1999,2026-04-18 16:35:22,54,75.19
2000,2026-04-18 16:35:22,55,75.0
2001,2026-04-18 16:35:52,11,120.0
2002,2026-04-18 16:35:52,12,35.0
2003,2026-04-18 16:35:52,13,65.0
2004,2026-04-18 16:35:52,14,85.0
2005,2026-04-18 16:35:52,15,35.0
2006,2026-04-18 16:35:52,16,40.0
2007,2026-04-18 16:35:52,17,70.0
2008,2026-04-18 16:35:52,18,40.0
2009,2026-04-18 16:35:52,19,50.0
2010,2026-04-18 16:35:52,20,25.0
2011,2026-04-18 16:35:52,21,60.0
2012,2026-04-18 16:35:52,50,50.0
2013,2026-04-18 16:35:52,51,75.95
2014,2026-04-18 16:35:52,52,76.23
2015,2026-04-18 16:35:52,53,76.01
2016,2026-04-18 16:35:52,54,75.6
2017,2026-04-18 16:35:52,55,75.0
2018,2026-04-18 16:36:22,11,120.0
2019,2026-04-18 16:36:22,12,35.0
2020,2026-04-18 16:36:22,13,65.0
2021,2026-04-18 16:36:22,14,85.0
2022,2026-04-18 16:36:22,15,35.0
2023,2026-04-18 16:36:22,16,40.0
2024,2026-04-18 16:36:22,17,70.0
2025,2026-04-18 16:36:22,18,40.0
2026,2026-04-18 16:36:22,19,50.0
2027,2026-04-18 16:36:22,20,25.0
2028,2026-04-18 16:36:22,21,60.0
2029,2026-04-18 16:36:22,50,50.0
2030,2026-04-18 16:36:22,51,75.91
2031,2026-04-18 16:36:22,52,76.53
2032,2026-04-18 16:36:22,53,76.39
2033,2026-04-18 16:36:22,54,75.79
2034,2026-04-18 16:36:22,55,75.0
2035,2026-04-18 16:36:52,11,120.0
2036,2026-04-18 16:36:52,12,35.0
2037,2026-04-18 16:36:52,13,65.0
2038,2026-04-18 16:36:52,14,85.0
2039,2026-04-18 16:36:52,15,35.0
2040,2026-04-18 16:36:52,16,40.0
2041,2026-04-18 16:36:52,17,70.0
2042,2026-04-18 16:36:52,18,40.0
2043,2026-04-18 16:36:52,19,50.0
2044,2026-04-18 16:36:52,20,25.0
2045,2026-04-18 16:36:52,21,60.0
2046,2026-04-18 16:36:52,50,50.0
2047,2026-04-18 16:36:52,51,75.95
2048,2026-04-18 16:36:52,52,76.61
2049,2026-04-18 16:36:52,53,76.35
2050,2026-04-18 16:36:52,54,75.68
2051,2026-04-18 16:36:52,55,75.0
2052,2026-04-18 16:37:22,11,120.0
2053,2026-04-18 16:37:22,12,35.0
2054,2026-04-18 16:37:22,13,65.0
2055,2026-04-18 16:37:22,14,85.0
2056,2026-04-18 16:37:22,15,35.0
2057,2026-04-18 16:37:22,16,40.0
2058,2026-04-18 16:37:22,17,70.0
2059,2026-04-18 16:37:22,18,40.0
2060,2026-04-18 16:37:22,19,50.0
2061,2026-04-18 16:37:22,20,25.0
2062,2026-04-18 16:37:22,21,60.0
2063,2026-04-18 16:37:22,50,50.0
2064,2026-04-18 16:37:22,51,76.22
2065,2026-04-18 16:37:22,52,76.3
2066,2026-04-18 16:37:23,53,76.5
2067,2026-04-18 16:37:23,54,76.02
2068,2026-04-18 16:37:23,55,75.22
2069,2026-04-18 16:37:53,11,120.0
2070,2026-04-18 16:37:53,12,35.0
2071,2026-04-18 16:37:53,13,65.0
2072,2026-04-18 16:37:53,14,85.0
2073,2026-04-18 16:37:53,15,35.0
2074,2026-04-18 16:37:53,16,40.0
2075,2026-04-18 16:37:53,17,70.0
2076,2026-04-18 16:37:53,18,40.0
2077,2026-04-18 16:37:53,19,50.0
2078,2026-04-18 16:37:53,20,25.0
2079,2026-04-18 16:37:53,21,60.0
2080,2026-04-18 16:37:53,50,50.0
2081,2026-04-18 16:37:53,51,76.45
2082,2026-04-18 16:37:53,52,76.22
2083,2026-04-18 16:37:53,53,76.42
2084,2026-04-18 16:37:53,54,76.17
2085,2026-04-18 16:37:53,55,75.37
2086,2026-04-18 16:38:23,11,120.0
2087,2026-04-18 16:38:23,12,35.0
2088,2026-04-18 16:38:23,13,65.0
2089,2026-04-18 16:38:23,14,85.0
2090,2026-04-18 16:38:23,15,35.0
2091,2026-04-18 16:38:23,16,40.0
2092,2026-04-18 16:38:23,17,70.0
2093,2026-04-18 16:38:23,18,40.0
2094,2026-04-18 16:38:23,19,50.0
2095,2026-04-18 16:38:23,20,25.0
2096,2026-04-18 16:38:23,21,60.0
2097,2026-04-18 16:38:23,50,50.0
2098,2026-04-18 16:38:23,51,76.49
2099,2026-04-18 16:38:23,52,75.99
2100,2026-04-18 16:38:23,53,76.23
2101,2026-04-18 16:38:23,54,76.63
2102,2026-04-18 16:38:23,55,75.71
2103,2026-04-18 16:38:53,11,120.0
2104,2026-04-18 16:38:53,12,35.0
2105,2026-04-18 16:38:53,13,65.0
2106,2026-04-18 16:38:53,14,85.0
2107,2026-04-18 16:38:53,15,35.0
2108,2026-04-18 16:38:53,16,40.0
2109,2026-04-18 16:38:53,17,70.0
2110,2026-04-18 16:38:53,18,40.0
2111,2026-04-18 16:38:53,19,50.0
2112,2026-04-18 16:38:53,20,25.0
2113,2026-04-18 16:38:53,21,60.0
2114,2026-04-18 16:38:53,50,50.0
2115,2026-04-18 16:38:53,51,76.64
2116,2026-04-18 16:38:53,52,76.45
2117,2026-04-18 16:38:53,53,76.08
2118,2026-04-18 16:38:53,54,76.63
2119,2026-04-18 16:38:53,55,75.63
2120,2026-04-18 16:39:23,11,120.0
2121,2026-04-18 16:39:23,12,35.0
2122,2026-04-18 16:39:23,13,65.0
2123,2026-04-18 16:39:23,14,85.0
2124,2026-04-18 16:39:23,15,35.0
2125,2026-04-18 16:39:23,16,40.0
2126,2026-04-18 16:39:23,17,70.0
2127,2026-04-18 16:39:23,18,40.0
2128,2026-04-18 16:39:23,19,50.0
2129,2026-04-18 16:39:23,20,25.0
2130,2026-04-18 16:39:23,21,60.0
2131,2026-04-18 16:39:23,50,50.0
2132,2026-04-18 16:39:23,51,76.56
2133,2026-04-18 16:39:23,52,76.68
2134,2026-04-18 16:39:23,53,76.0
2135,2026-04-18 16:39:23,54,76.48
2136,2026-04-18 16:39:23,55,75.52
2137,2026-04-18 16:39:53,11,120.0
2138,2026-04-18 16:39:53,12,35.0
2139,2026-04-18 16:39:53,13,65.0
2140,2026-04-18 16:39:53,14,85.0
2141,2026-04-18 16:39:53,15,35.0
2142,2026-04-18 16:39:53,16,40.0
2143,2026-04-18 16:39:53,17,70.0
2144,2026-04-18 16:39:53,18,40.0
2145,2026-04-18 16:39:53,19,50.0
2146,2026-04-18 16:39:53,20,25.0
2147,2026-04-18 16:39:53,21,60.0
2148,2026-04-18 16:39:53,50,50.0
2149,2026-04-18 16:39:53,51,76.25
2150,2026-04-18 16:39:53,52,76.41
2151,2026-04-18 16:39:53,53,75.92
2152,2026-04-18 16:39:53,54,76.4
2153,2026-04-18 16:39:53,55,75.22
2154,2026-04-18 16:40:23,11,120.0
2155,2026-04-18 16:40:23,12,35.0
2156,2026-04-18 16:40:23,13,65.0
2157,2026-04-18 16:40:23,14,85.0
2158,2026-04-18 16:40:23,15,35.0
2159,2026-04-18 16:40:23,16,40.0
